row_id,attacker_model,dataset,attack_type,victim_model,attack_method,similarity,clean_similarity,threshold,breach,impact
2,Facenet512,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.3889997821831175,0.0735538974404335,0.21808,1,0.315445884742684
8,Facenet512,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.2429412637817196,0.0741820037364959,0.21808,1,0.16875926004522368
12,Facenet512,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.185362955491669,0.0685250088572502,0.21808,0,0.11683794663441881
26,Facenet512,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.0692045022938762,0.0275699980556964,0.21808,0,0.0416345042381798
34,Facenet512,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.2865946309056887,0.1489525586366653,0.21808,1,0.13764207226902342
3,Facenet512,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.1236064571321351,0.0580454058945179,0.24077,0,0.0655610512376172
5,Facenet512,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.0977573097568715,0.0456396713852882,0.24077,0,0.0521176383715833
17,Facenet512,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.3291948753309961,0.1219722479581832,0.24077,1,0.2072226273728129
19,Facenet512,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.2578425826534357,0.056086029857397,0.24077,1,0.20175655279603869
21,Facenet512,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.0843770724760731,0.064671903848648,0.24077,0,0.019705168627425093
6,Facenet512,lfw_pairs,dodging_attack,VGG-Face,ATT,0.2954477888811019,0.5950594544410706,0.225549,0,0.29961166555996865
9,Facenet512,lfw_pairs,dodging_attack,VGG-Face,ATT,0.2928776176146822,0.5179383754730225,0.225549,0,0.2250607578583403
15,Facenet512,lfw_pairs,dodging_attack,VGG-Face,ATT,0.3433156676300736,0.529694676399231,0.225549,0,0.18637900876915736
16,Facenet512,lfw_pairs,dodging_attack,VGG-Face,ATT,0.341325214076747,0.4387425184249878,0.225549,0,0.09741730434824081
23,Facenet512,lfw_pairs,dodging_attack,VGG-Face,ATT,0.4464020881500786,0.5580029487609863,0.225549,0,0.11160086061090774
18,Facenet512,celeba_pairs,dodging_attack,VGG-Face,ATT,0.1842870578490457,0.5854153633117676,0.21808,1,0.4011283054627219
27,Facenet512,celeba_pairs,dodging_attack,VGG-Face,ATT,0.1983082443745104,0.3985179960727691,0.21808,1,0.20020975169825872
28,Facenet512,celeba_pairs,dodging_attack,VGG-Face,ATT,0.4482356519040238,0.5354241728782654,0.21808,0,0.08718852097424157
30,Facenet512,celeba_pairs,dodging_attack,VGG-Face,ATT,0.0569107041864439,0.2953174710273742,0.21808,1,0.23840676684093032
33,Facenet512,celeba_pairs,dodging_attack,VGG-Face,ATT,0.5513425318423425,0.7581580877304077,0.21808,0,0.20681555588806522
1,Facenet512,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.2440339438705398,0.4813993573188782,0.24077,0,0.23736541344833836
4,Facenet512,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.2420913665360602,0.1985628455877304,0.24077,0,-0.04352852094832979
7,Facenet512,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.1271211528764505,0.3336468935012817,0.24077,1,0.20652574062483117
10,Facenet512,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.3496582861814377,0.5038790702819824,0.24077,0,0.15422078410054474
11,Facenet512,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.2323210054765478,0.4585454761981964,0.24077,1,0.2262244707216486
0,GhostFaceNet,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.2249657128788809,0.091720625758171,0.225549,0,0.1332450871207099
32,GhostFaceNet,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.2565057932369863,0.1673976480960846,0.225549,1,0.0891081451409017
48,GhostFaceNet,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.0895397870433819,0.0496263392269611,0.225549,0,0.039913447816420804
57,GhostFaceNet,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.2710756197973948,0.1559331864118576,0.225549,1,0.1151424333855372
60,GhostFaceNet,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.0975615678230586,0.0474243052303791,0.225549,0,0.0501372625926795
2,GhostFaceNet,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.1901683199149033,0.0735538974404335,0.21808,0,0.11661442247446979
8,GhostFaceNet,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.1610945202573716,0.0741820037364959,0.21808,0,0.08691251652087569
12,GhostFaceNet,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.0975514403092317,0.0685250088572502,0.21808,0,0.0290264314519815
26,GhostFaceNet,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.0470041718010911,0.0275699980556964,0.21808,0,0.0194341737453947
34,GhostFaceNet,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.2202528320688448,0.1489525586366653,0.21808,1,0.07130027343217951
3,GhostFaceNet,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.1106986904174208,0.0580454058945179,0.24077,0,0.052653284522902896
5,GhostFaceNet,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.0801490018435584,0.0456396713852882,0.24077,0,0.034509330458270204
17,GhostFaceNet,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.1600295571597665,0.1219722479581832,0.24077,0,0.03805730920158329
19,GhostFaceNet,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.1294801534686929,0.056086029857397,0.24077,0,0.07339412361129591
21,GhostFaceNet,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.0782279574356447,0.064671903848648,0.24077,0,0.0135560535869967
6,GhostFaceNet,lfw_pairs,dodging_attack,VGG-Face,ATT,0.5535487866927166,0.5950594544410706,0.225549,0,0.04151066774835399
9,GhostFaceNet,lfw_pairs,dodging_attack,VGG-Face,ATT,0.4643473962617913,0.5179383754730225,0.225549,0,0.05359097921123118
15,GhostFaceNet,lfw_pairs,dodging_attack,VGG-Face,ATT,0.513972542572344,0.529694676399231,0.225549,0,0.01572213382688692
16,GhostFaceNet,lfw_pairs,dodging_attack,VGG-Face,ATT,0.434462641821536,0.4387425184249878,0.225549,0,0.004279876603451804
23,GhostFaceNet,lfw_pairs,dodging_attack,VGG-Face,ATT,0.5650560941804816,0.5580029487609863,0.225549,0,-0.00705314541949531
18,GhostFaceNet,celeba_pairs,dodging_attack,VGG-Face,ATT,0.3512436619927153,0.5854153633117676,0.21808,0,0.2341717013190523
27,GhostFaceNet,celeba_pairs,dodging_attack,VGG-Face,ATT,0.2800776929813762,0.3985179960727691,0.21808,0,0.11844030309139292
28,GhostFaceNet,celeba_pairs,dodging_attack,VGG-Face,ATT,0.5554299723658587,0.5354241728782654,0.21808,0,-0.02000579948759329
30,GhostFaceNet,celeba_pairs,dodging_attack,VGG-Face,ATT,0.1091041116893754,0.2953174710273742,0.21808,1,0.18621335933799882
33,GhostFaceNet,celeba_pairs,dodging_attack,VGG-Face,ATT,0.6843468782164999,0.7581580877304077,0.21808,0,0.07381120951390785
1,GhostFaceNet,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.3668870995971992,0.4813993573188782,0.24077,0,0.114512257721679
4,GhostFaceNet,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.2504129856387984,0.1985628455877304,0.24077,0,-0.05185014005106797
7,GhostFaceNet,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.2520767973521601,0.3336468935012817,0.24077,0,0.08157009614912158
10,GhostFaceNet,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.5665482014640489,0.5038790702819824,0.24077,0,-0.06266913118206652
11,GhostFaceNet,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.3600245211554712,0.4585454761981964,0.24077,0,0.09852095504272523
0,VGG-Face,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.6849028496571344,0.091720625758171,0.225549,1,0.5931822238989635
32,VGG-Face,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.7006870631943384,0.1673976480960846,0.225549,1,0.5332894150982538
48,VGG-Face,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.3656032997218318,0.0496263392269611,0.225549,1,0.31597696049487073
57,VGG-Face,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.5603412034697559,0.1559331864118576,0.225549,1,0.4044080170578983
60,VGG-Face,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.6024953804098234,0.0474243052303791,0.225549,1,0.5550710751794443
2,VGG-Face,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.5986496317337646,0.0735538974404335,0.21808,1,0.5250957342933311
8,VGG-Face,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.6494657517459653,0.0741820037364959,0.21808,1,0.5752837480094695
12,VGG-Face,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.3880012638767786,0.0685250088572502,0.21808,1,0.31947625501952837
26,VGG-Face,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.2159833873954636,0.0275699980556964,0.21808,0,0.1884133893397672
34,VGG-Face,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.7117647263490273,0.1489525586366653,0.21808,1,0.5628121677123621
3,VGG-Face,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.4832785835749164,0.0580454058945179,0.24077,1,0.4252331776803985
5,VGG-Face,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.3281356612542018,0.0456396713852882,0.24077,1,0.2824959898689136
17,VGG-Face,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.6606835100143864,0.1219722479581832,0.24077,1,0.5387112620562032
19,VGG-Face,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.5560153579862007,0.056086029857397,0.24077,1,0.4999293281288037
21,VGG-Face,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.3381592401522555,0.064671903848648,0.24077,1,0.2734873363036075
6,VGG-Face,lfw_pairs,dodging_attack,VGG-Face,ATT,0.0499526999735604,0.5950594544410706,0.225549,1,0.5451067544675101
9,VGG-Face,lfw_pairs,dodging_attack,VGG-Face,ATT,0.1011934464117116,0.5179383754730225,0.225549,1,0.4167449290613109
15,VGG-Face,lfw_pairs,dodging_attack,VGG-Face,ATT,0.0395294353654916,0.529694676399231,0.225549,1,0.4901652410337394
16,VGG-Face,lfw_pairs,dodging_attack,VGG-Face,ATT,0.0591835322966277,0.4387425184249878,0.225549,1,0.3795589861283601
23,VGG-Face,lfw_pairs,dodging_attack,VGG-Face,ATT,0.1514880905594239,0.5580029487609863,0.225549,1,0.4065148582015624
18,VGG-Face,celeba_pairs,dodging_attack,VGG-Face,ATT,0.0367550548199045,0.5854153633117676,0.21808,1,0.5486603084918631
27,VGG-Face,celeba_pairs,dodging_attack,VGG-Face,ATT,0.0223839955918536,0.3985179960727691,0.21808,1,0.3761340004809155
28,VGG-Face,celeba_pairs,dodging_attack,VGG-Face,ATT,0.0852223453563535,0.5354241728782654,0.21808,1,0.4502018275219119
30,VGG-Face,celeba_pairs,dodging_attack,VGG-Face,ATT,0.0047395601455996,0.2953174710273742,0.21808,1,0.2905779108817746
33,VGG-Face,celeba_pairs,dodging_attack,VGG-Face,ATT,0.1361361753594435,0.7581580877304077,0.21808,1,0.6220219123709643
1,VGG-Face,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.0386726228121921,0.4813993573188782,0.24077,1,0.4427267345066861
4,VGG-Face,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.0559555629583725,0.1985628455877304,0.24077,1,0.1426072826293579
7,VGG-Face,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.0266492798947451,0.3336468935012817,0.24077,1,0.3069976136065366
10,VGG-Face,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.0664074371938804,0.5038790702819824,0.24077,1,0.437471633088102
11,VGG-Face,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.0484823004655122,0.4585454761981964,0.24077,1,0.4100631757326842
